loan_id,applicant_name,credit_score,annual_income,loan_amount,debt_to_income,employment_years,loan_type,loan_status,province,application_date,probability_of_default,loss_given_default,exposure_at_default,expected_loss,risk_weighted_assets,stressed_pd,stressed_expected_loss,additional_capital_needed
LN0758,Bruce Garcia,811.0,23103.0,270303,0.18,0,Personal,Current,ON,2022-01-28,0.10160000000000001,0.65,256787.84999999998,16958.269614,256787.84999999998,0.20828,45461.2073883,28502.937774299997
LN0759,Erika Estrada,781.0,46587.0,230959,0.22,5,Mortgage,Current,BC,2022-01-29,0.08733333333333333,0.25,219411.05,4790.474591666666,76793.8675,0.17903333333333332,17676.85124325,12886.376651583334
LN0760,Abigail Berry,813.0,46714.0,107834,0.16,11,Personal,Current,ON,2022-01-30,0.04053333333333334,0.65,102442.29999999999,2699.0131306666667,102442.29999999999,0.08309333333333334,7235.431354133334,4536.418223466668
LN0761,Brian Edwards,724.0,26324.0,26638,0.22,10,Personal,Current,MB,2022-01-31,0.08346666666666668,0.65,25306.1,1372.9402786666667,25306.1,0.17110666666666666,3680.536054733333,2307.595776066666
LN0762,Deanna Nelson,657.0,51955.0,268217,0.4,6,Auto,Current,QC,2022-02-01,0.1532,0.4,254806.15,15614.520872,191104.6125,0.31406,48014.651681400006,32400.130809400005
LN0763,James Moreno,489.0,28208.0,220379,0.38,3,Personal,Charged Off,ON,2022-02-02,0.23399999999999999,0.65,209360.05,31843.663604999994,209360.05,0.4796999999999999,85365.51358725,53521.84998225
LN0764,Sarah Blackburn,625.0,40185.0,237069,0.55,3,Mortgage,Late (60+ days),ON,2022-02-03,0.2,0.25,225215.55,11260.7775,78825.44249999999,0.41,41552.268975,30291.491475
LN0765,Melissa Garcia,565.0,50419.0,34320,0.38,0,Auto,Current,ON,2022-02-04,0.2196,0.4,32604.0,2863.93536,24453.0,0.4501799999999999,8806.601232,5942.665872000001
LN0766,Eddie Ross,850.0,35830.0,39924,0.32,2,Auto,Current,BC,2022-02-05,0.10773333333333333,0.4,37927.799999999996,1634.435328,28445.85,0.22085333333333332,5025.8886336000005,3391.4533056000005
LN0767,Gerald Daniel,632.0,43560.0,217792,0.38,1,Auto,Current,ON,2022-02-06,0.18746666666666667,0.4,206902.4,15514.921301333334,155176.8,0.38430666666666663,47708.3830016,32193.461700266664
LN0768,Tracy Soto,662.0,29537.0,176097,0.21,8,Mortgage,Current,ON,2022-02-07,0.11773333333333334,0.25,167292.15,4923.965615,58552.252499999995,0.24135333333333334,18169.43311935,13245.46750435
LN0769,Daniel Perez,705.0,33570.0,7159,0.36,12,Mortgage,Current,QC,2022-02-08,0.09720000000000001,0.25,6801.049999999999,165.265515,2380.3674999999994,0.19926,609.8297503499999,444.56423534999993
LN0770,Vanessa Liu,654.0,33444.0,53940,0.52,3,Mortgage,Current,QC,2022-02-09,0.18480000000000002,0.25,51243.0,2367.4266000000002,17935.05,0.37884,8735.804154000001,6368.377554000001
LN0771,Natalie Matthews,819.0,26940.0,84436,0.22,6,Mortgage,Current,ON,2022-02-10,0.07440000000000001,0.25,80214.2,1491.98412,28074.969999999998,0.15252,5505.4214028,4013.4372827999996
LN0772,Jesus Roberts,587.0,33836.0,19678,0.53,0,Mortgage,Charged Off,ON,2022-02-11,0.22880000000000003,0.25,18694.1,1069.30252,6542.9349999999995,0.46904,3945.7262987999998,2876.4237788
LN0773,Kenneth Gutierrez,669.0,20000.0,197147,0.32,4,Personal,Current,BC,2022-02-12,0.1494666666666667,0.65,187289.65,18195.813796333336,187289.65,0.3064066666666667,48778.77775401668,30582.963957683343
LN0774,Brian Harris,575.0,29838.0,142844,0.22,6,Mortgage,Current,SK,2022-02-13,0.16440000000000002,0.25,135701.8,5577.343980000001,47495.62999999999,0.33702,20580.399286199998,15003.055306199996
LN0775,William Murphy,517.0,32404.0,72163,0.31,3,Auto,Current,ON,2022-02-14,0.21440000000000003,0.4,68554.84999999999,5879.263936,51416.1375,0.43952,18078.736603200003,12199.472667200003
LN0776,Angela Bowers,588.0,32778.0,246040,0.17,1,Mortgage,Current,AB,2022-02-15,0.17986666666666667,0.25,233738.0,10510.418733333334,81808.29999999999,0.36872666666666665,38783.445126,28273.026392666667
LN0777,Jason Hubbard,646.0,32971.0,209827,0.42,10,Mortgage,Current,ON,2022-02-16,0.1386666666666667,0.25,199335.65,6910.302533333334,69767.4775,0.28426666666666667,25499.016348,18588.713814666666
LN0778,Amanda Bray,607.0,35429.0,159536,0.18,6,Mortgage,Current,ON,2022-02-17,0.1468,0.25,151559.19999999998,5562.22264,53045.719999999994,0.30094,20524.601541599997,14962.378901599997
LN0779,Jennifer Case,580.0,43992.0,56137,0.22,11,Mortgage,Current,QC,2022-02-18,0.13573333333333334,0.25,53330.149999999994,1809.6697566666667,18665.552499999998,0.27825333333333335,6677.6814021,4868.011645433333
LN0780,Karen Russell,509.0,51524.0,105485,0.6,8,Auto,Current,ON,2022-02-19,0.22573333333333334,0.4,100210.75,9048.362653333334,75158.0625,0.4627533333333333,27823.715159,18775.352505666666
LN0781,Andrew Peters,641.0,28003.0,245970,0.29,23,Mortgage,Charged Off,QC,2022-02-20,0.0984,0.25,233671.5,5748.3189,81785.025,0.20171999999999998,21211.296741,15462.977840999998
LN0782,Robert Hernandez,499.0,22442.0,110468,0.18,1,Credit Line,Current,AB,2022-02-21,0.21666666666666667,0.7,104944.59999999999,15916.597666666667,104944.59999999999,0.44416666666666665,41951.60384999999,26035.006183333324
LN0783,Tracy Hawkins,726.0,23937.0,5901,0.33,0,Credit Line,Current,MB,2022-02-22,0.1492,0.7,5605.95,585.485418,5605.95,0.30585999999999997,1543.1722802999998,957.6868622999998
LN0784,Melissa Jackson,658.0,29885.0,92980,0.36,2,Auto,Current,ON,2022-02-23,0.16933333333333334,0.4,88331.0,5982.953066666667,66248.25,0.3471333333333333,18397.580680000003,12414.627613333336
LN0785,Michael Marshall,504.0,31546.0,270025,0.41,0,Personal,Current,ON,2022-02-24,0.24760000000000001,0.65,256523.75,41284.93232500001,256523.75,0.50758,110675.37627125002,69390.44394625002
LN0786,Travis Conrad,619.0,26688.0,297007,0.56,3,Mortgage,Current,SK,2022-02-25,0.2036,0.25,282156.64999999997,14361.773484999998,98754.82749999998,0.41738,52994.94415964999,38633.17067464999
LN0787,Jennifer Murray,574.0,21623.0,247434,0.27,5,Auto,Current,ON,2022-02-26,0.17613333333333336,0.4,235062.3,16560.922576000004,176296.72499999998,0.36107333333333336,50924.83692120001,34363.914345200006
LN0788,Mary Olson,681.0,30259.0,207258,0.32,4,Personal,Current,BC,2022-02-27,0.1446666666666667,0.65,196895.09999999998,18514.70257,196895.09999999998,0.2965666666666667,49633.644966500004,31118.942396500002
LN0789,Richard Lozano,784.0,39048.0,256839,0.42,1,Mortgage,Current,ON,2022-02-28,0.13146666666666668,0.25,243997.05,8019.36971,85398.96749999998,0.26950666666666667,29591.474229900003,21572.104519900004
LN0790,James Brewer,462.0,46074.0,77572,0.25,11,Mortgage,Current,ON,2022-03-01,0.18653333333333336,0.25,73693.4,3436.568886666667,25792.689999999995,0.38239333333333336,12680.9391918,9244.370305133332
LN0791,Albert Burton,661.0,29057.0,44255,0.12,0,Mortgage,Current,ON,2022-03-02,0.15000000000000002,0.25,42042.25,1576.5843750000001,14714.787499999999,0.3075,5817.5963437499995,4241.011968749999
LN0792,Corey Horn,633.0,30785.0,68212,0.54,2,Auto,Current,AB,2022-03-03,0.20093333333333332,0.4,64801.399999999994,5208.304522666666,48601.049999999996,0.4119133333333333,16015.5364072,10807.231884533332
LN0793,Kara Stout,717.0,25067.0,27499,0.35,6,Auto,Current,AB,2022-03-04,0.1232,0.4,26124.05,1287.393184,19593.0375,0.25256,3958.734040800001,2671.340856800001
LN0794,Brandon Wilson II,671.0,35861.0,107552,0.34,7,Mortgage,Current,ON,2022-03-05,0.13506666666666667,0.25,102174.4,3450.0889066666664,35761.03999999999,0.27688666666666667,12730.828065599999,9280.739158933333
LN0795,Bryan Hendricks,574.0,38796.0,66360,0.31,2,Auto,Charged Off,AB,2022-03-06,0.19693333333333335,0.4,63042.0,4966.028480000001,47281.5,0.4037133333333333,15270.537576000002,10304.509096000002
LN0796,Jennifer Nguyen,618.0,45672.0,148704,0.26,0,Auto,Current,ON,2022-03-07,0.18400000000000002,0.4,141268.8,10397.38368,105951.59999999999,0.37720000000000004,31971.954816000005,21574.571136000006
LN0797,Larry Moss,570.0,20000.0,166679,0.63,4,Personal,Current,ON,2022-03-08,0.22626666666666673,0.65,158345.05,23288.33432033334,158345.05,0.46384666666666674,62430.65008181668,39142.31576148335
LN0798,Christopher Johnson,757.0,31449.0,96873,0.41,0,Mortgage,Late (60+ days),AB,2022-03-09,0.1464,0.25,92029.34999999999,3368.2742099999996,32210.272499999995,0.30012,12428.931834899999,9060.657624899999
LN0799,Jacqueline Massey,652.0,40963.0,70756,0.23,0,Personal,Current,QC,2022-03-10,0.16680000000000003,0.65,67218.2,7287.797244000002,67218.2,0.34194,19536.902611800004,12249.105367800003
LN0800,Jill Schultz,840.0,39086.0,199454,0.31,5,Auto,Late (60+ days),ON,2022-03-11,0.09053333333333334,0.4,189481.3,6861.749477333335,142110.97499999998,0.18559333333333333,21099.879642800002,14238.130165466668
LN0801,Stephanie Martinez,643.0,106639.0,32464,0.25,1,Personal,Current,ON,2022-03-12,0.16746666666666665,0.65,30840.8,3357.1238826666663,30840.8,0.3433066666666666,8999.674408533332,5642.550525866665
LN0802,Ana Berger,579.0,41769.0,126897,0.23,2,Personal,Current,SK,2022-03-13,0.18533333333333335,0.65,120552.15,14522.51567,120552.15,0.37993333333333335,38931.5131615,24408.9974915
LN0803,Justin Snyder,498.0,24303.0,88791,0.26,3,Auto,Current,AB,2022-03-14,0.21600000000000003,0.4,84351.45,7287.965280000001,63263.587499999994,0.4428,22410.493236000006,15122.527956000005
LN0804,Virginia Goodwin,469.0,34954.0,160371,0.45,19,Mortgage,Current,AB,2022-03-15,0.1864,0.25,152352.44999999998,7099.624169999999,53323.35749999999,0.38212,26197.6131873,19097.989017300002
LN0805,Kyle Brown,491.0,20000.0,184047,0.12,16,Auto,Current,ON,2022-03-16,0.13799999999999998,0.4,174844.65,9651.42468,131133.4875,0.28289999999999993,29678.130890999993,20026.706210999993
LN0806,Kelli Romero,676.0,35163.0,137534,0.2,2,Credit Line,Current,AB,2022-03-17,0.14293333333333333,0.7,130657.29999999999,13072.69838933333,130657.29999999999,0.2930133333333333,34455.89789759999,21383.19950826666
LN0807,Melissa Haynes,700.0,26024.0,86441,0.48,1,Auto,Current,ON,2022-03-18,0.17226666666666668,0.4,82118.95,5658.543114666667,61589.212499999994,0.35314666666666666,17400.020077600002,11741.476962933335
LN0808,Jason Carlson,656.0,78559.5,242612,0.38,1,Mortgage,Current,SK,2022-03-19,0.17786666666666667,0.25,230481.4,10248.739586666667,80668.48999999999,0.36462666666666665,37817.8490748,27569.10948813333
LN0809,Paula Sanchez MD,656.0,29149.0,236444,0.44,1,Mortgage,Current,ON,2022-03-20,0.18506666666666668,0.25,224621.8,10392.501946666667,78617.62999999999,0.37938666666666665,38348.33218319999,27955.830236533326
LN0810,Lauren Ortiz,601.0,34658.0,281319,0.52,3,Credit Line,Current,ON,2022-03-21,0.20600000000000002,0.7,267253.05,38537.88981,267253.05,0.4223,101574.86671349999,63036.976903499984
LN0811,Stephanie Kelley,664.0,28163.0,142263,0.11,4,Mortgage,Late (30-59 days),QC,2022-03-22,0.12626666666666667,0.25,135149.85,4266.230265,47302.4475,0.25884666666666667,15742.38967785,11476.15941285
LN0812,Brent Wilkinson,811.0,72805.0,89518,0.33,3,Mortgage,Current,AB,2022-03-23,0.10360000000000001,0.25,85042.09999999999,2202.59039,29764.734999999993,0.21238,8127.5585390999995,5924.968149099999
LN0813,Jack Love,739.0,31936.0,216230,0.37,2,Mortgage,Current,AB,2022-03-24,0.13813333333333333,0.25,205418.5,7093.785533333333,71896.47499999999,0.2831733333333333,26176.068617999998,19082.283084666666
LN0814,Victoria Reynolds,623.0,75585.0,52645,0.23,1,Credit Line,Current,ON,2022-03-25,0.17306666666666667,0.7,50012.75,6058.877953333334,50012.75,0.35478666666666664,15969.471176999996,9910.593223666663
LN0815,Bradley Murphy,560.0,50294.0,244608,0.41,3,Mortgage,Current,QC,2022-03-26,0.20920000000000002,0.25,232377.59999999998,12153.34848,81332.15999999999,0.42886,44845.8558912,32692.5074112
LN0816,Haley Farmer,434.0,44038.0,28283,0.19,2,Auto,Charged Off,AB,2022-03-27,0.23853333333333337,0.4,26868.85,2563.6465413333335,20151.637499999997,0.4889933333333334,7883.213114600002,5319.5665732666685
LN0817,Caleb Dawson,578.0,42086.0,195195,0.33,3,Auto,Charged Off,ON,2022-03-28,0.19240000000000002,0.4,185435.25,14271.096840000002,139076.4375,0.39442,43883.622783000006,29612.525943000004
LN0818,Sarah Dixon,628.0,42511.0,107780,0.35,5,Mortgage,Current,AB,2022-03-29,0.16413333333333335,0.25,102391.0,4201.444033333334,35836.85,0.33647333333333335,15503.328483000001,11301.884449666668
LN0819,Heather Williamson,551.0,20000.0,297878,0.35,5,Personal,Charged Off,MB,2022-03-30,0.19493333333333332,0.65,282984.1,35855.972030666664,282984.1,0.39961333333333326,96121.58655913333,60265.61452846666
LN0820,Michael Williams,636.0,32482.0,5515,0.31,3,Auto,Current,ON,2022-03-31,0.16680000000000003,0.4,5239.25,349.5627600000001,3929.4375,0.34194,1074.9054870000002,725.3427270000002
LN0821,Michael Ross,657.0,50922.0,233872,0.23,4,Auto,Current,ON,2022-04-01,0.1434666666666667,0.4,222178.4,12750.077781333335,166633.8,0.2941066666666667,39206.48917760001,26456.411396266674
LN0822,Sheryl Martinez PhD,627.0,35612.0,63755,0.36,1,Personal,Current,ON,2022-04-02,0.1870666666666667,0.65,60567.25,7364.573818333334,60567.25,0.3834866666666667,19742.72288991667,12378.149071583335
LN0823,Christina Shannon,584.0,20700.0,32856,0.4,0,Credit Line,Current,ON,2022-04-03,0.21440000000000003,0.7,31213.199999999997,4684.477056,31213.199999999997,0.43952,12346.943097599999,7662.466041599999
LN0824,Antonio Cooke,666.0,35562.0,78870,0.23,4,Auto,Current,QC,2022-04-04,0.13986666666666667,0.4,74926.5,4191.88792,56194.875,0.28672666666666663,12890.055354,8698.167433999999
LN0825,Michael Norris,694.0,71800.0,142080,0.26,1,Mortgage,Late (30-59 days),BC,2022-04-05,0.14826666666666669,0.25,134976.0,5003.1104000000005,47241.6,0.3039466666666667,18461.477376000003,13458.366976000001
LN0826,Kimberly Hill,540.0,59799.0,275131,0.37,5,Personal,Current,QC,2022-04-06,0.20173333333333332,0.65,261374.44999999998,34273.160380333335,261374.44999999998,0.4135533333333333,91878.43378881666,57605.27340848333
LN0827,Alisha Jones,791.0,35425.0,101502,0.35,6,Auto,Current,ON,2022-04-07,0.0936,0.4,96426.9,3610.223136,72320.17499999999,0.19188,11101.4361432,7491.2130072
LN0828,Gary Hansen,640.0,53134.0,71323,0.46,12,Credit Line,Current,BC,2022-04-08,0.13520000000000004,0.7,67756.84999999999,6412.508284000001,67756.84999999999,0.2771600000000001,16901.5396914,10489.0314074
LN0829,Gary Cruz,651.0,31363.0,277017,0.52,15,Credit Line,Late (30-59 days),BC,2022-04-09,0.122,0.7,263166.14999999997,22474.389209999994,263166.14999999997,0.2501,59236.06870349998,36761.679493499985
LN0830,Kimberly Peterson,720.0,20000.0,218614,0.42,0,Mortgage,Current,MB,2022-04-10,0.16240000000000002,0.25,207683.3,8431.94198,72689.15499999998,0.33292,31113.8659062,22681.9239262
LN0831,Michelle Burns,673.0,25089.0,172516,0.39,23,Credit Line,Current,ON,2022-04-11,0.0976,0.7,163890.19999999998,11196.978464,163890.19999999998,0.20008,29512.036094399995,18315.057630399995
LN0832,Cassandra Pearson,745.0,67856.0,110219,0.64,5,Mortgage,Late (30-59 days),BC,2022-04-12,0.15213333333333334,0.25,104708.04999999999,3982.396168333333,36647.81749999999,0.31187333333333334,14695.041861149997,10712.645692816664
LN0833,Grant Stanton,678.0,32545.0,10033,0.24,5,Auto,Current,MB,2022-04-13,0.13093333333333335,0.4,9531.35,499.18857066666675,7148.512500000001,0.26841333333333334,1535.0048548000002,1035.8162841333335
LN0834,Vanessa Smith,588.0,32946.0,282833,0.3,0,Mortgage,Current,QC,2022-04-14,0.2008,0.25,268691.35,13488.305769999999,94041.97249999999,0.41163999999999995,49771.84829129999,36283.54252129999
LN0835,Craig Wilkinson,686.0,32211.0,114756,0.39,9,Personal,Current,ON,2022-04-15,0.12440000000000001,0.65,109018.2,8815.211652000002,109018.2,0.25502,23631.548159400005,14816.336507400003
LN0836,Michael Stewart,535.0,77781.0,267210,0.13,0,Auto,Current,ON,2022-04-16,0.2016,0.4,253849.5,20470.42368,190387.125,0.41328,62946.552816,42476.129136
LN0837,Candice Velasquez,660.0,69590.0,119159,0.26,9,Auto,Current,AB,2022-04-17,0.11920000000000003,0.4,113201.04999999999,5397.426064000001,84900.78749999999,0.24436000000000005,16597.085146800004,11199.659082800003
LN0838,Misty Turner,646.0,88213.0,181318,0.12,0,Credit Line,Current,ON,2022-04-18,0.15600000000000003,0.7,172252.1,18809.929320000003,172252.1,0.31980000000000003,49577.59942200001,30767.670102000004
LN0839,Christopher Reese,629.0,34077.0,12533,0.16,5,Auto,Current,MB,2022-04-19,0.14093333333333335,0.4,11906.349999999999,671.2006373333334,8929.762499999999,0.28891333333333336,2063.9419598,1392.7413224666666
LN0840,Kevin Harris,637.0,61311.0,206224,0.19,2,Auto,Current,AB,2022-04-20,0.15733333333333333,0.4,195912.8,12329.445546666664,146934.59999999998,0.3225333333333333,37913.045055999995,25583.599509333333
LN0841,Daniel Smith,461.0,20000.0,247653,0.23,1,Personal,Current,ON,2022-04-21,0.23786666666666667,0.65,235270.34999999998,36375.933048,235270.34999999998,0.48762666666666665,97515.4820556,61139.549007600006
LN0842,Trevor Alvarez,656.0,65563.0,114028,0.29,0,Personal,Current,QC,2022-04-22,0.1724,0.65,108326.59999999999,12139.078796,108326.59999999999,0.35341999999999996,32542.068926199994,20402.990130199993
LN0843,Jennifer Turner,659.0,22762.0,278916,0.29,2,Credit Line,Current,ON,2022-04-23,0.16053333333333333,0.7,264970.2,29775.584607999997,264970.2,0.3290933333333333,78479.93371679999,48704.349108799994
LN0844,Faith Cruz,665.0,39604.0,255231,0.28,0,Credit Line,Late (60+ days),ON,2022-04-24,0.16760000000000003,0.7,242469.44999999998,28446.515874,242469.44999999998,0.34358000000000005,74976.8882679,46530.37239389999
LN0845,Stephanie Nelson,547.0,23413.0,17940,0.4,3,Mortgage,Current,BC,2022-04-25,0.21320000000000003,0.25,17043.0,908.3919000000001,5965.049999999999,0.43706,3351.966111,2443.574211
LN0846,Bradley Jones,776.0,28694.0,21932,0.24,4,Auto,Current,BC,2022-04-26,0.09706666666666668,0.4,20835.399999999998,808.9691306666667,15626.55,0.19898666666666667,2487.5800768000004,1678.6109461333335
LN0847,Melissa Buck,563.0,25980.0,231377,0.27,8,Mortgage,Current,ON,2022-04-27,0.16453333333333334,0.25,219808.15,9041.441903333332,76932.8525,0.33729333333333333,33362.9206233,24321.478719966668
LN0848,Jacob Curtis,746.0,28476.0,29648,0.35,5,Auto,Current,AB,2022-04-28,0.11693333333333333,0.4,28165.6,1317.3989973333332,21124.199999999997,0.2397133333333333,4051.0019168,2733.6029194666667
LN0849,Diana Pena,692.0,29270.0,37966,0.22,0,Mortgage,Current,ON,2022-04-29,0.1496,0.25,36067.7,1348.93198,12623.694999999998,0.30668,4977.5590062,3628.6270262
LN0850,Sherri Banks,585.0,29164.0,260733,0.21,1,Personal,Current,QC,2022-04-30,0.18586666666666668,0.65,247696.34999999998,29925.021698,247696.34999999998,0.3810266666666667,80222.0773981,50297.0557001
LN0851,Jessica Mercado,827.0,50682.0,168639,0.24,1,Mortgage,Current,QC,2022-05-01,0.10346666666666667,0.25,160207.05,4144.02236,56072.46749999999,0.21210666666666664,15291.442508399998,11147.420148399997
LN0852,Melissa Johnston,530.0,23343.0,251331,0.55,12,Mortgage,Current,ON,2022-05-02,0.19000000000000006,0.25,238764.44999999998,11341.311375000003,83567.5575,0.38950000000000007,41849.43897375001,30508.127598750005
LN0853,Katie Williams,741.0,59496.0,47598,0.34,10,Mortgage,Current,SK,2022-05-03,0.09106666666666668,0.25,45218.1,1029.4654100000002,15826.335,0.1866866666666667,3798.7273629000006,2769.2619529000003
LN0854,Lauren Pacheco,750.0,59111.0,195271,0.2,2,Mortgage,Current,BC,2022-05-04,0.11333333333333334,0.25,185507.44999999998,5256.044416666667,64927.60749999999,0.23233333333333334,19394.803897499998,14138.75948083333
LN0855,Paul Bush,582.0,29576.0,180309,0.16,0,Auto,Current,QC,2022-05-05,0.1864,0.4,171293.55,12771.647088,128470.16249999999,0.38212,39272.8147956,26501.167707600005
LN0856,James Jordan,789.0,27250.0,201569,0.38,11,Mortgage,Current,QC,2022-05-06,0.07133333333333333,0.25,191490.55,3414.914808333333,67021.69249999999,0.14623333333333333,12601.03564275,9186.120834416666
LN0857,Kelly Love,624.0,33116.0,136250,0.25,10,Mortgage,Current,ON,2022-05-07,0.12706666666666666,0.25,129437.5,4111.797916666666,45303.125,0.26048666666666664,15172.534312499998,11060.736395833332
LN0858,Emily Miller,678.0,87321.0,253004,0.44,9,Mortgage,Current,ON,2022-05-08,0.13360000000000002,0.25,240353.8,8027.816920000001,84123.82999999999,0.27388,29622.6444348,21594.8275148
LN0859,John Hall,676.0,39247.0,22118,0.5,9,Personal,Current,BC,2022-05-09,0.14160000000000003,0.65,21012.1,1933.9536840000003,21012.1,0.29028000000000004,5184.483529800001,3250.5298458000007
LN0860,Rita Greer,636.0,44044.5,27616,0.31,3,Personal,Current,MB,2022-05-10,0.16680000000000003,0.65,26235.199999999997,2844.4203840000005,26235.199999999997,0.34194,7625.234644800001,4780.8142608
LN0861,Glenn Burke,731.0,44070.0,136870,0.27,0,Mortgage,Late (60+ days),AB,2022-05-11,0.14,0.25,130026.5,4550.927500000001,45509.274999999994,0.287,16792.922475,12241.994974999998
LN0862,John Castro,729.0,23367.0,274745,0.32,3,Personal,Current,ON,2022-05-12,0.1308,0.65,261007.75,22190.878904999998,261007.75,0.26814,59488.625372250004,37297.74646725001
LN0863,Jay Santana,475.0,47693.0,292507,0.18,3,Auto,Charged Off,QC,2022-05-13,0.2156,0.4,277881.64999999997,23964.513496,208411.2375,0.44198,73690.8790002,49726.3655042
LN0864,John Lawrence,780.0,42763.0,7795,0.25,3,Mortgage,Current,ON,2022-05-14,0.10200000000000001,0.25,7405.25,188.833875,2591.8374999999996,0.2091,696.7969987500001,507.96312375
LN0865,Jeffrey Ford,483.0,32108.0,102462,0.22,3,Auto,Current,ON,2022-05-15,0.21720000000000003,0.4,97338.9,8456.803632000001,73004.17499999999,0.44526000000000004,26004.671168400004,17547.8675364
LN0866,Jared Ramirez,753.0,25966.0,270228,0.18,1,Mortgage,Current,QC,2022-05-16,0.11506666666666668,0.25,256716.59999999998,7384.88086,89850.80999999998,0.23588666666666666,27250.210373399997,19865.329513399996
LN0867,Janice Miranda,762.0,25471.0,267875,0.17,2,Personal,Current,QC,2022-05-17,0.10493333333333332,0.65,254481.25,17357.317791666665,254481.25,0.2151133333333333,46530.963464583336,29173.64567291667
LN0868,Robert Patterson,540.0,44977.0,137201,0.5,2,Mortgage,Current,ON,2022-05-18,0.23333333333333336,0.25,130340.95,7603.222083333334,45619.3325,0.47833333333333333,28055.8894875,20452.667404166667
LN0869,Deanna Ortega,608.0,59372.0,164094,0.19,0,Credit Line,Late (60+ days),BC,2022-05-19,0.1796,0.7,155889.3,19598.402796,155889.3,0.36818,51655.790226599995,32057.387430599996
LN0870,Daniel Howe,539.0,28143.0,268749,0.51,3,Mortgage,Late (30-59 days),BC,2022-05-20,0.22960000000000003,0.25,255311.55,14654.88297,89359.0425,0.47068,54076.518159299994,39421.635189299996
LN0871,Chad Contreras,628.0,65434.5,82506,0.33,8,Auto,Current,ON,2022-05-21,0.14573333333333335,0.4,78380.7,4569.072272,58785.524999999994,0.29875333333333337,14049.897236400004,9480.824964400003
LN0872,James Taylor,619.0,20000.0,245313,0.34,8,Credit Line,Current,AB,2022-05-22,0.15053333333333335,0.7,233047.34999999998,24556.976094,233047.34999999998,0.30859333333333333,64725.17270489999,40168.19661089999
LN0873,Angela Cantrell,727.0,28743.0,49130,0.22,2,Mortgage,Current,ON,2022-05-23,0.12493333333333334,0.25,46673.5,1457.7689833333334,16335.724999999999,0.2561133333333333,5379.1675485,3921.3985651666662
LN0874,Glenn Espinoza,781.0,35867.0,168402,0.31,3,Auto,Current,QC,2022-05-24,0.10880000000000001,0.4,159981.9,6962.412288,119986.42499999999,0.22304,21409.417785600002,14447.005497600003
LN0875,Linda Kaiser,789.0,25238.0,151259,0.56,0,Mortgage,Current,AB,2022-05-25,0.1516,0.25,143696.05,5446.080295,50293.61749999999,0.31078,20096.03628855,14649.95599355
LN0876,Sandra Thomas,593.0,24969.0,206682,0.59,5,Auto,Current,QC,2022-05-26,0.20693333333333333,0.4,196347.9,16252.370176,147260.925,0.4242133333333333,49976.03829119999,33723.668115199995
LN0877,Dawn Anderson,629.0,27802.0,228034,0.24,2,Mortgage,Current,MB,2022-05-27,0.16653333333333334,0.25,216632.3,9019.124756666666,75821.305,0.3413933333333333,33280.5703521,24261.44559543334
LN0878,Jose Ford,481.0,40817.0,104694,0.19,2,Mortgage,Charged Off,ON,2022-05-28,0.21973333333333334,0.25,99459.29999999999,5463.63088,34810.75499999999,0.4504533333333333,20160.797947199997,14697.167067199996
LN0879,Elizabeth Harmon,656.0,33693.0,24773,0.31,10,Auto,Current,QC,2022-05-29,0.12146666666666667,0.4,23534.35,1143.4556186666666,17650.762499999997,0.24900666666666665,3516.1260274,2372.6704087333337
LN0880,Laura Salazar,656.0,20000.0,271383,0.46,3,Auto,Current,QC,2022-05-30,0.17680000000000004,0.4,257813.84999999998,18232.595472000005,193360.38749999998,0.36244000000000004,56065.23107640001,37832.6356044
LN0881,Joyce Evans,811.0,20000.0,288007,0.49,0,Auto,Late (30-59 days),BC,2022-05-31,0.1388,0.4,273606.64999999997,15190.641208,205204.9875,0.28454,46711.221714600004,31520.580506600003
LN0882,Alan Ward,526.0,28488.0,73968,0.56,1,Mortgage,Late (30-59 days),AB,2022-06-01,0.25146666666666667,0.25,70269.59999999999,4417.615519999999,24594.359999999997,0.5155066666666667,16301.001268799999,11883.3857488
LN0883,Karen Shaw,590.0,43611.0,65430,0.38,3,Mortgage,Current,BC,2022-06-02,0.1936,0.25,62158.5,3008.4714,21755.475,0.39687999999999996,11101.259465999998,8092.788065999997
LN0884,Scott Thompson,647.0,20000.0,255072,0.16,2,Auto,Current,AB,2022-06-03,0.14973333333333336,0.4,242318.4,14513.256704000003,181738.8,0.30695333333333336,44628.26436480001,30115.007660800005
LN0885,Jeffery Sanders,678.0,29735.0,6515,0.37,9,Auto,Late (60+ days),ON,2022-06-04,0.1252,0.4,6189.25,309.95764,4641.9375,0.25666,953.1197430000001,643.1621030000001
LN0886,Tiffany Miller,569.0,29422.0,102206,0.22,3,Mortgage,Current,ON,2022-06-05,0.18280000000000005,0.25,97095.7,4437.273490000001,33983.494999999995,0.3747400000000001,16373.539178100003,11936.265688100002
LN0887,Cynthia Blanchard,692.0,63280.0,250282,0.38,5,Mortgage,Current,BC,2022-06-06,0.1421333333333333,0.25,237767.9,8448.686046666664,83218.765,0.29137333333333326,31175.651512199995,22726.96546553333
LN0888,Jason Russell,602.0,31131.0,240702,0.12,3,Mortgage,Current,QC,2022-06-07,0.15760000000000002,0.25,228666.9,9009.47586,80033.415,0.32308000000000003,33244.9659234,24235.4900634
